perro,fecha,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros,ladridos_total,ladridos_franjas,ladridos_max_30min,fc_media,fc_min,fc_max,fc_n,fr_media,fr_min,fr_max,fr_n,temp_disp_media,temp_disp_max,dia_semana,es_finde,mes
coco,2026-07-26,985.5999999999971,33.09999999999994,130.08333333333132,0.0,288.43333333333993,2.783333333333333,76.0,14.0,26.0,63.01766784452297,42.0,98.0,849.0,10.03112840466926,6.0,28.0,257.0,36.04081632653061,38,Sunday,True,7
coco,2026-07-27,910.8666666666647,36.683333333333096,151.64999999999975,0.0,337.2500000000065,3.5499999999999994,63.0,13.0,21.0,61.01092896174863,42.0,98.0,732.0,11.823770491803279,6.0,65.0,244.0,31.266666666666666,35,Monday,False,7
coco,2026-07-28,936.2,36.23333333333311,147.1999999999993,0.0,318.48333333333983,1.8833333333333333,58.0,11.0,16.0,63.85121107266436,42.0,102.0,578.0,11.484848484848484,6.0,39.0,198.0,34.388888888888886,38,Tuesday,False,7
coco,2026-07-29,951.6166666666629,35.44999999999984,137.06666666666524,0.0,313.55000000000626,2.3166666666666664,263.0,10.0,156.0,66.32246376811594,48.0,106.0,552.0,13.215767634854771,6.0,48.0,241.0,33.86842105263158,36,Wednesday,False,7
coco,2026-07-30,1083.5499999999988,25.10000000000005,103.0833333333321,0.0,226.9000000000043,1.3666666666666665,10.0,5.0,3.0,58.03409090909091,42.0,104.0,704.0,10.352941176470589,6.0,27.0,255.0,33.35,38,Thursday,False,7
coco,2026-07-31,1027.5499999999975,26.01666666666668,113.63333333333141,0.0,271.3333333333395,1.466666666666667,114.0,9.0,58.0,56.10480349344978,42.0,84.0,687.0,10.585774058577407,6.0,26.0,239.0,30.821428571428573,34,Friday,False,7
coco,2026-08-01,1019.3166666666646,29.800000000000068,115.08333333333151,0.0,274.26666666667234,1.5333333333333332,56.0,7.0,30.0,58.15469613259668,42.0,104.0,724.0,12.159695817490494,6.0,65.0,263.0,35.22222222222222,36,Saturday,True,8
coco,2026-08-02,941.6499999999986,31.03333333333327,134.8666666666648,0.0,330.0166666666741,2.433333333333334,204.0,13.0,57.0,57.60875512995896,42.0,112.0,731.0,12.737704918032787,6.0,60.0,244.0,34.743589743589745,36,Sunday,True,8
coco,2026-08-03,882.2999999999975,33.58333333333324,158.58333333333323,0.0,364.4166666666748,1.1166666666666667,419.0,13.0,148.0,57.61216730038023,42.0,98.0,526.0,10.17674418604651,6.0,35.0,215.0,34.96491228070175,39,Monday,False,8
coco,2026-08-04,964.5166666666662,28.549999999999986,132.56666666666507,0.0,312.8500000000053,1.5166666666666664,169.0,12.0,49.0,60.26234567901235,44.0,106.0,648.0,11.244094488188976,6.0,39.0,254.0,33.054054054054056,36,Tuesday,False,8
coco,2026-08-05,924.8833333333328,33.983333333333206,148.6833333333325,0.0,331.00000000000574,1.4500000000000002,466.0,13.0,234.0,61.11780821917808,44.0,102.0,730.0,12.723076923076922,6.0,60.0,260.0,33.61224489795919,36,Wednesday,False,8
coco,2026-08-06,897.6499999999979,40.33333333333289,171.26666666666716,0.0,329.5666666666736,1.1833333333333333,300.0,14.0,153.0,61.149579831932776,44.0,138.0,595.0,13.30901287553648,6.0,78.0,233.0,36.3448275862069,47,Thursday,False,8
coco,2026-08-07,410.6000000000008,18.033333333333488,91.13333333333229,0.0,918.7666666666408,1.4666666666666668,68.0,5.0,32.0,62.98795180722892,46.0,134.0,249.0,18.53061224489796,7.0,60.0,98.0,31.273809523809526,42,Friday,False,8
coco,2026-08-08,982.3499999999974,24.61666666666671,122.84999999999796,0.0,307.9333333333398,2.2500000000000004,78.0,1.0,78.0,60.47337278106509,42.0,126.0,676.0,14.630522088353414,6.0,78.0,249.0,34.607142857142854,37,Saturday,True,8
coco,2026-08-09,1026.9666666666647,25.53333333333341,110.66666666666475,0.0,275.033333333338,1.8,121.0,9.0,46.0,58.579780755176614,42.0,100.0,821.0,10.585034013605442,6.0,32.0,294.0,33.3,35,Sunday,True,8
coco,2026-08-10,966.5000000000002,29.46666666666669,132.96666666666485,0.0,310.51666666667325,0.5499999999999999,147.0,9.0,97.0,59.874818049490536,44.0,92.0,687.0,11.314285714285715,7.0,35.0,245.0,32.733333333333334,36,Monday,False,8
coco,2026-08-11,895.5499999999985,31.299999999999955,148.89999999999952,0.0,361.68333333334084,2.5666666666666664,312.0,13.0,139.0,58.431372549019606,42.0,98.0,765.0,9.936708860759493,6.0,43.0,237.0,34.1,36,Tuesday,False,8
coco,2026-08-12,983.2166666666664,25.23333333333336,121.39999999999783,0.0,308.2500000000059,1.9000000000000001,443.0,12.0,255.0,59.20544554455446,42.0,104.0,808.0,11.866666666666667,6.0,43.0,270.0,32.82857142857143,37,Wednesday,False,8
coco,2026-08-13,898.9833333333332,34.08333333333322,148.13333333333253,0.0,357.5000000000079,1.3,93.0,8.0,49.0,59.204747774480715,44.0,98.0,674.0,12.676363636363636,6.0,31.0,275.0,34.5,37,Thursday,False,8
coco,2026-08-14,968.6166666666663,25.083333333333385,120.09999999999803,0.0,325.150000000006,1.05,233.0,7.0,111.0,62.04137931034483,42.0,108.0,580.0,13.065068493150685,7.0,65.0,292.0,30.235294117647058,35,Friday,False,8
coco,2026-08-15,941.0333333333305,31.449999999999985,135.78333333333163,0.0,330.30000000000734,1.4333333333333333,44.0,6.0,34.0,61.23422159887798,42.0,96.0,713.0,10.272425249169435,6.0,45.0,301.0,34.371428571428574,39,Saturday,True,8
coco,2026-08-16,1002.349999999998,26.550000000000033,123.64999999999783,0.0,286.41666666667265,1.0333333333333334,143.0,8.0,76.0,58.05859872611465,42.0,82.0,785.0,10.069565217391304,6.0,55.0,230.0,32.333333333333336,38,Sunday,True,8
coco,2026-08-17,928.2833333333302,35.633333333333155,142.86666666666534,0.0,332.2166666666743,0.9999999999999999,108.0,16.0,30.0,58.31877213695395,42.0,108.0,847.0,10.6203007518797,6.0,33.0,266.0,36.38805970149254,40,Monday,False,8
coco,2026-08-18,974.6166666666635,28.616666666666667,122.38333333333136,0.0,313.93333333334016,0.45000000000000007,97.0,12.0,28.0,60.04005722460658,44.0,114.0,699.0,12.53183520599251,6.0,45.0,267.0,32.93975903614458,36,Tuesday,False,8
coco,2026-08-19,979.7833333333317,34.14999999999986,130.93333333333123,0.0,294.5833333333401,0.55,321.0,7.0,168.0,62.23560209424084,46.0,116.0,764.0,11.711598746081505,6.0,39.0,319.0,32.80555555555556,36,Wednesday,False,8
coco,2026-08-20,969.0499999999977,35.73333333333319,141.34999999999857,0.0,292.75000000000676,1.116666666666667,140.0,12.0,49.0,65.55586592178771,46.0,102.0,716.0,10.93730407523511,7.0,43.0,319.0,30.09090909090909,34,Thursday,False,8
coco,2026-08-21,972.8166666666655,31.33333333333334,130.3666666666644,0.0,304.3166666666721,1.1666666666666667,166.0,7.0,124.0,66.10645161290323,48.0,100.0,620.0,10.180451127819548,6.0,26.0,266.0,34.142857142857146,38,Friday,False,8
coco,2026-08-22,1031.5999999999979,26.24999999999997,115.23333333333166,0.0,266.06666666667144,0.85,58.0,7.0,42.0,62.1786133960047,42.0,120.0,851.0,10.203225806451613,6.0,43.0,310.0,35.08163265306123,42,Saturday,True,8
coco,2026-08-23,1014.883333333331,30.91666666666666,118.81666666666473,0.0,274.7833333333382,0.6,250.0,8.0,122.0,64.57428214731586,44.0,102.0,801.0,11.281456953642385,6.0,60.0,302.0,31.303571428571427,35,Sunday,True,8
coco,2026-08-24,933.4666666666636,32.916666666666615,141.66666666666544,0.0,330.850000000007,1.1,251.0,13.0,150.0,65.15775749674054,44.0,116.0,767.0,9.967272727272727,6.0,43.0,275.0,29.0,37,Monday,False,8
coco,2026-08-25,892.8499999999977,32.48333333333331,136.46666666666493,44.3,332.666666666673,1.2333333333333332,139.0,8.0,92.0,60.373056994818654,42.0,100.0,579.0,10.00523560209424,6.0,55.0,191.0,33.45161290322581,45,Tuesday,False,8
coco,2026-08-26,985.633333333332,34.36666666666654,138.44999999999843,0.0,280.3333333333391,1.2166666666666668,156.0,12.0,48.0,59.40785498489426,42.0,94.0,662.0,10.11229946524064,5.0,39.0,187.0,31.636363636363637,34,Wednesday,False,8
coco,2026-08-27,883.6833333333311,47.233333333332595,193.5166666666689,0.0,315.0833333333416,0.48333333333333334,93.0,11.0,40.0,61.76470588235294,44.0,88.0,527.0,7.890625,6.0,17.0,192.0,28.11111111111111,33,Thursday,False,8
coco,2026-08-28,947.2833333333325,36.583333333333044,139.14999999999858,0.0,316.3666666666716,0.6166666666666666,278.0,12.0,108.0,63.71129707112971,46.0,100.0,478.0,10.572463768115941,5.0,35.0,138.0,25.923076923076923,30,Friday,False,8
coco,2026-08-29,988.3333333333293,33.26666666666651,129.19999999999783,0.0,287.916666666672,1.2833333333333332,55.0,8.0,20.0,62.44705882352941,44.0,108.0,595.0,12.085714285714285,6.0,60.0,175.0,32.5531914893617,35,Saturday,True,8
coco,2026-08-30,1048.1666666666645,28.16666666666667,114.68333333333159,0.0,247.83333333333817,1.1500000000000001,85.0,7.0,41.0,62.70957095709571,42.0,110.0,606.0,10.101941747572816,6.0,65.0,206.0,31.26530612244898,35,Sunday,True,8
coco,2026-08-31,908.0999999999987,36.716666666666384,139.4166666666652,0.0,354.6166666666734,1.15,154.0,11.0,60.0,62.875,44.0,106.0,480.0,11.43646408839779,5.0,55.0,181.0,30.27906976744186,34,Monday,False,8
coco,2026-09-01,1057.4833333333304,26.833333333333318,104.11666666666532,0.0,250.25000000000566,1.3166666666666667,88.0,6.0,30.0,61.52428810720268,42.0,130.0,597.0,10.63898916967509,6.0,26.0,277.0,32.34146341463415,35,Tuesday,False,9
coco,2026-09-02,983.8666666666652,28.383333333333297,129.86666666666454,0.0,296.75000000000546,1.1333333333333335,63.0,8.0,24.0,62.80591497227357,42.0,116.0,541.0,13.978260869565217,5.0,55.0,276.0,31.742424242424242,37,Wednesday,False,9
coco,2026-09-03,969.8333333333316,32.26666666666664,127.89999999999799,0.0,308.1333333333388,1.8666666666666667,149.0,9.0,51.0,62.427067669172935,42.0,102.0,665.0,11.722222222222221,6.0,30.0,288.0,32.46969696969697,35,Thursday,False,9
coco,2026-09-04,1028.2833333333322,25.283333333333445,111.41666666666524,0.0,273.0166666666717,2.0,19.0,6.0,11.0,62.24707846410684,42.0,96.0,599.0,10.928057553956835,6.0,48.0,278.0,32.81818181818182,36,Friday,False,9
coco,2026-09-05,1058.1999999999973,25.41666666666668,116.4333333333317,0.0,237.73333333333835,2.2166666666666663,210.0,6.0,163.0,62.09983896940419,42.0,98.0,621.0,12.146258503401361,5.0,39.0,294.0,32.946666666666665,35,Saturday,True,9
coco,2026-09-06,741.7999999999997,29.766666666666673,116.76666666666509,0.0,549.0000000000007,2.6666666666666665,80.0,7.0,40.0,60.79824561403509,42.0,118.0,456.0,12.55440414507772,6.0,39.0,193.0,34.89565217391304,46,Sunday,True,9
coco,2026-09-07,979.016666666664,29.33333333333333,117.89999999999836,0.0,312.1500000000049,1.6,129.0,9.0,46.0,61.69706336939722,42.0,124.0,647.0,10.301204819277109,6.0,41.0,249.0,33.02857142857143,35,Monday,False,9
coco,2026-09-08,961.399999999996,28.850000000000005,121.2833333333315,0.0,325.9166666666726,2.55,39.0,5.0,18.0,61.845007451564825,42.0,94.0,671.0,11.26086956521739,6.0,39.0,299.0,33.956043956043956,37,Tuesday,False,9
coco,2026-09-09,891.7499999999966,31.016666666666637,139.8833333333322,0.0,375.0500000000063,2.3000000000000007,6.0,4.0,2.0,64.6657223796034,44.0,132.0,706.0,8.69620253164557,5.0,35.0,237.0,28.963414634146343,32,Wednesday,False,9
coco,2026-09-10,913.9666666666645,27.45,115.51666666666495,0.0,381.15000000000543,1.916666666666667,19.0,5.0,13.0,66.60851063829787,42.0,94.0,470.0,9.647398843930636,5.0,35.0,173.0,33.73076923076923,39,Thursday,False,9
kiwi,2025-10-16,831.7166666666666,95.96666666666516,121.1833333333308,0.0,391.13333333334054,0.0,,,,,,,,,,,,34.61363636363637,51,Thursday,False,10
kiwi,2025-10-17,836.5499999999998,116.21666666666465,119.04999999999742,0.0,368.1833333333415,0.0,,,,,,,,,,,,28.0,44,Friday,False,10
kiwi,2025-10-18,839.7666666666643,123.03333333333104,127.38333333333041,0.0,349.81666666667303,0.0,,,,57.43333333333333,50.0,70.0,120.0,6.038961038961039,5.0,8.0,77.0,35.55102040816327,45,Saturday,True,10
kiwi,2025-10-19,911.1333333333313,86.83333333333243,105.86666666666488,0.0,336.16666666667345,0.0,,,,58.967213114754095,50.0,81.0,122.0,6.721649484536083,5.0,9.0,97.0,30.864864864864863,42,Sunday,True,10
kiwi,2025-10-20,838.5333333333311,90.09999999999893,116.18333333333094,0.0,395.18333333334004,0.0,,,,62.858823529411765,50.0,117.0,85.0,6.745454545454545,5.0,13.0,110.0,30.985714285714284,43,Monday,False,10
kiwi,2025-10-21,800.9333333333324,88.89999999999903,104.19999999999831,0.0,445.9666666666724,0.0,,,,56.45333333333333,50.0,70.0,75.0,7.302083333333333,5.0,11.0,96.0,35.25806451612903,46,Tuesday,False,10
kiwi,2025-10-22,417.23333333333363,58.733333333333185,89.1833333333321,0.0,874.8499999999683,0.0,,,,66.1219512195122,51.0,103.0,41.0,7.985074626865671,6.0,11.0,67.0,29.303370786516854,42,Wednesday,False,10
kiwi,2025-10-23,839.4833333333319,89.43333333333234,109.29999999999808,0.0,401.78333333334,0.0,,,,58.05263157894737,50.0,110.0,76.0,7.418367346938775,5.0,13.0,98.0,31.05263157894737,43,Thursday,False,10
kiwi,2025-10-24,864.3999999999991,118.43333333333112,123.61666666666399,0.0,333.5500000000072,0.0,,,,58.18279569892473,50.0,85.0,93.0,7.099099099099099,5.0,10.0,111.0,32.62162162162162,44,Friday,False,10
kiwi,2025-10-25,891.3666666666671,110.96666666666472,101.26666666666486,0.0,336.4000000000057,0.0,,,,58.10526315789474,50.0,81.0,57.0,6.852631578947369,5.0,11.0,95.0,29.06,42,Saturday,True,10
kiwi,2025-10-26,799.4333333333334,119.38333333333124,127.73333333333036,0.0,393.45000000000834,0.0,,,,58.721518987341774,50.0,78.0,79.0,6.731958762886598,5.0,11.0,97.0,26.63768115942029,44,Sunday,True,10
kiwi,2025-10-27,834.133333333332,111.89999999999812,115.86666666666422,0.0,378.1000000000078,0.0,,,,61.380434782608695,50.0,78.0,92.0,7.076923076923077,5.0,11.0,78.0,23.88888888888889,30,Monday,False,10
kiwi,2025-10-28,885.8499999999999,126.38333333333105,134.81666666666436,0.0,292.95000000000766,0.0,,,,56.68852459016394,50.0,88.0,61.0,7.158536585365853,5.0,13.0,82.0,37.26086956521739,43,Tuesday,False,10
kiwi,2025-10-29,838.3833333333326,101.89999999999839,130.2666666666643,0.0,369.4500000000061,0.0,,,,54.75,50.0,65.0,24.0,7.205479452054795,5.0,14.0,73.0,28.333333333333332,43,Wednesday,False,10
kiwi,2025-10-30,832.1166666666657,108.23333333333161,136.99999999999832,0.0,362.6500000000065,0.0,,,,56.111111111111114,50.0,70.0,18.0,7.067415730337078,5.0,10.0,89.0,27.26923076923077,42,Thursday,False,10
kiwi,2025-10-31,855.9666666666651,94.13333333333203,117.61666666666416,0.0,372.28333333334143,0.0,,,,56.916666666666664,50.0,72.0,48.0,7.924812030075188,6.0,15.0,133.0,26.15625,42,Friday,False,10
kiwi,2025-11-01,949.799999999998,91.81666666666561,103.26666666666465,0.0,295.116666666673,0.0,,,,55.49152542372882,50.0,67.0,59.0,6.704761904761905,5.0,9.0,105.0,34.4375,42,Saturday,True,11
kiwi,2025-11-02,958.033333333332,80.88333333333253,100.48333333333156,0.0,300.6000000000075,0.0,,,,57.46511627906977,50.0,78.0,43.0,6.937007874015748,5.0,10.0,127.0,31.756756756756758,46,Sunday,True,11
kiwi,2025-11-03,893.4999999999991,80.01666666666601,103.68333333333159,0.0,362.8000000000059,0.0,,,,60.357142857142854,51.0,103.0,28.0,8.269565217391305,5.0,12.0,115.0,28.933333333333334,43,Monday,False,11
kiwi,2025-11-04,529.0833333333335,32.050000000000075,41.63333333333334,0.0,837.2333333333193,0.0,,,,60.36363636363637,50.0,85.0,33.0,7.783333333333333,6.0,13.0,60.0,32.05263157894737,44,Tuesday,False,11
kiwi,2025-11-05,935.8833333333329,91.8833333333321,110.38333333333125,0.0,301.8500000000073,0.0,,,,56.125,50.0,75.0,56.0,7.177631578947368,5.0,16.0,152.0,30.70967741935484,43,Wednesday,False,11
kiwi,2025-11-06,873.8166666666667,95.81666666666536,116.16666666666478,0.0,354.20000000000624,0.0,,,,74.46875,50.0,160.0,32.0,7.78021978021978,5.0,10.0,91.0,24.161290322580644,42,Thursday,False,11
kiwi,2025-11-07,937.4333333333312,93.89999999999884,123.2333333333311,0.0,285.4333333333423,0.0,,,,62.03703703703704,50.0,103.0,54.0,7.671052631578948,6.0,13.0,152.0,29.56756756756757,42,Friday,False,11
kiwi,2025-11-08,824.9666666666656,107.41666666666491,132.08333333333093,0.0,375.5333333333411,0.0,,,,57.22093023255814,50.0,98.0,86.0,6.47191011235955,5.0,10.0,89.0,25.943396226415093,43,Saturday,True,11
kiwi,2025-11-09,867.5333333333319,126.21666666666421,128.71666666666363,0.0,317.5333333333402,0.0,,,,56.186440677966104,50.0,67.0,59.0,6.802083333333333,5.0,15.0,96.0,27.59090909090909,44,Sunday,True,11
kiwi,2025-11-10,835.3000000000005,119.19999999999789,122.13333333333067,0.0,363.3666666666746,0.0,,,,57.831460674157306,50.0,78.0,89.0,6.818181818181818,5.0,9.0,88.0,25.547169811320753,43,Monday,False,11
kiwi,2025-11-11,913.0999999999995,82.88333333333259,98.6499999999983,0.0,345.3666666666728,0.0,,,,59.45070422535211,50.0,72.0,71.0,7.673913043478261,5.0,13.0,92.0,30.893939393939394,43,Tuesday,False,11
kiwi,2025-11-12,867.1166666666675,99.06666666666514,118.54999999999761,0.0,355.26666666667217,0.0,,,,69.71212121212122,50.0,98.0,66.0,7.908163265306122,4.0,31.0,98.0,29.646153846153847,43,Wednesday,False,11
kiwi,2025-11-13,858.9499999999997,86.61666666666567,134.4833333333317,0.0,359.9500000000064,0.0,,,,57.36363636363637,50.0,78.0,33.0,7.5966386554621845,5.0,11.0,119.0,31.26923076923077,42,Thursday,False,11
kiwi,2025-11-14,689.1166666666667,67.14999999999972,87.14999999999884,0.0,596.5833333333412,0.0,,,,58.67567567567568,51.0,78.0,37.0,7.494252873563219,6.0,11.0,87.0,21.419354838709676,37,Friday,False,11
kiwi,2025-11-15,505.8000000000011,39.38333333333336,69.99999999999945,24.15,800.6666666666399,0.0,,,,54.94117647058823,50.0,72.0,17.0,6.846153846153846,5.0,9.0,26.0,32.89041095890411,49,Saturday,True,11
kiwi,2025-11-16,962.3333333333319,77.83333333333272,93.9666666666649,0.0,305.86666666667315,0.0,,,,57.17391304347826,50.0,78.0,69.0,7.206185567010309,6.0,12.0,97.0,19.523809523809526,37,Sunday,True,11
kiwi,2025-11-17,914.1333333333306,96.0166666666656,114.79999999999772,0.0,315.05000000000746,0.0,,,,56.779661016949156,50.0,88.0,59.0,6.329896907216495,5.0,15.0,97.0,24.048780487804876,43,Monday,False,11
kiwi,2025-11-18,943.1999999999991,77.41666666666598,91.41666666666538,0.0,327.9666666666735,0.0,,,,55.28767123287671,50.0,66.0,73.0,6.609756097560975,5.0,12.0,123.0,22.62264150943396,39,Tuesday,False,11
kiwi,2025-11-19,829.2499999999999,104.56666666666496,112.66666666666445,0.0,393.5166666666722,0.0,,,,56.205128205128204,50.0,78.0,39.0,7.1022727272727275,5.0,10.0,88.0,23.26086956521739,43,Wednesday,False,11
kiwi,2025-11-20,912.0833333333329,68.183333333333,85.94999999999891,0.0,373.7833333333392,0.0,,,,64.7,50.0,110.0,30.0,7.376237623762377,5.0,15.0,101.0,27.54385964912281,46,Thursday,False,11
kiwi,2025-11-21,945.6333333333329,78.39999999999925,90.11666666666514,0.0,325.85000000000645,0.0,,,,56.79245283018868,50.0,72.0,53.0,7.040650406504065,5.0,10.0,123.0,18.072727272727274,42,Friday,False,11
kiwi,2025-11-22,796.7833333333326,93.13333333333212,113.06666666666463,0.0,437.01666666667467,0.0,,,,57.76,50.0,93.0,25.0,7.0,5.0,10.0,74.0,18.04,42,Saturday,True,11
kiwi,2025-11-23,899.8499999999993,77.34999999999918,99.26666666666506,0.0,363.53333333334086,0.0,,,,54.76190476190476,50.0,67.0,21.0,7.307017543859649,5.0,12.0,114.0,22.235294117647058,42,Sunday,True,11
kiwi,2025-11-24,936.9166666666665,67.6166666666664,79.73333333333238,0.0,355.7333333333392,0.0,,,,55.0,50.0,65.0,46.0,6.885714285714286,5.0,13.0,105.0,26.3,42,Monday,False,11
kiwi,2025-11-25,956.8333333333345,73.66666666666616,87.31666666666554,0.0,322.1833333333403,0.0,,,,55.24,50.0,72.0,25.0,6.741379310344827,5.0,9.0,116.0,19.30952380952381,46,Tuesday,False,11
kiwi,2025-11-26,922.7999999999996,94.41666666666539,102.09999999999822,0.0,320.68333333334004,0.0,,,,55.48717948717949,50.0,75.0,39.0,7.511278195488722,5.0,11.0,133.0,24.78787878787879,43,Wednesday,False,11
kiwi,2025-11-27,926.6166666666663,85.49999999999905,98.53333333333168,0.0,329.3500000000052,0.0,,,,54.49230769230769,50.0,65.0,65.0,6.941558441558442,5.0,11.0,154.0,24.08,41,Thursday,False,11
kiwi,2025-11-28,807.8499999999975,103.99999999999827,121.21666666666435,0.0,406.9333333333402,0.0,,,,52.0,50.0,59.0,20.0,6.295774647887324,5.0,9.0,71.0,28.095238095238095,43,Friday,False,11
kiwi,2025-11-29,822.6833333333298,97.31666666666528,127.13333333333073,0.0,392.8666666666721,0.0,,,,54.75,50.0,67.0,32.0,6.6,5.0,13.0,125.0,21.301369863013697,41,Saturday,True,11
kiwi,2025-11-30,754.0499999999992,93.48333333333186,106.63333333333146,20.883333333333333,464.9500000000058,0.0,,,,52.214285714285715,50.0,56.0,14.0,6.754716981132075,5.0,11.0,53.0,29.272727272727273,51,Sunday,True,11
